step,task_type,total_loss,node_loss,graph_loss,energy_loss,physics_loss,lr,phase
12000,node,1.8287683725357056,0.0003904935729224235,0.0,1.8283778429031372,0.0,0.0009999999938623398,3
12001,graph,0.1349235326051712,0.0,0.12317046523094177,0.0,0.011753062717616558,0.0009999999754493592,3
12002,graph,0.11782782524824142,0.0,0.1067870557308197,0.0,0.011040770448744297,0.0009999999447610588,3
12003,graph,0.16972622275352478,0.0,0.1552489995956421,0.0,0.014477225951850414,0.0009999999017974391,3
12004,node,0.34416985511779785,0.0010681761195883155,0.0,0.3431016802787781,0.0,0.0009999998465585018,3
12005,graph,0.1499113291501999,0.0,0.13476012647151947,0.0,0.015151208266615868,0.0009999997790442476,3
12006,graph,0.24239495396614075,0.0,0.22873973846435547,0.0,0.013655221089720726,0.0009999996992546786,3
12007,graph,0.1394307017326355,0.0,0.1279980093240738,0.0,0.011432699859142303,0.0009999996071897966,3
12008,node,1.0337592363357544,0.0005165158654563129,0.0,1.0332427024841309,0.0,0.0009999995028496036,3
12009,graph,0.18251419067382812,0.0,0.17224930226802826,0.0,0.010264885611832142,0.0009999993862341025,3
12010,graph,0.1433853805065155,0.0,0.1309761106967926,0.0,0.012409275397658348,0.000999999257343296,3
12011,graph,0.14028075337409973,0.0,0.12701928615570068,0.0,0.013261469081044197,0.0009999991161771876,3
12012,node,67.21923828125,0.0006244092364795506,0.0,67.21861267089844,0.0,0.0009999989627357804,3
12013,graph,0.13960620760917664,0.0,0.12659569084644318,0.0,0.013010523281991482,0.0009999987970190783,3
12014,graph,0.14193931221961975,0.0,0.13170218467712402,0.0,0.010237123817205429,0.0009999986190270857,3
12015,graph,0.17991124093532562,0.0,0.16793999075889587,0.0,0.011971253901720047,0.0009999984287598063,3
12016,node,2.9616150856018066,0.0010472837602719665,0.0,2.9605677127838135,0.0,0.0009999982262172454,3
12017,graph,0.12822163105010986,0.0,0.11810551583766937,0.0,0.01011611521244049,0.0009999980113994079,3
12018,graph,0.15484513342380524,0.0,0.14135746657848358,0.0,0.013487670570611954,0.0009999977843062988,3
12019,graph,0.14011631906032562,0.0,0.1289237141609192,0.0,0.011192603036761284,0.0009999975449379243,3
