step,timestamp,phase,total_loss,node_loss,graph_loss,energy_loss,physics_loss,learning_rate,steps_per_sec,elapsed_time,weight_node,weight_graph,weight_energy,weight_physics
25,1753489294.6430528,graph,309.9866027832031,0.0,1.1543434858322144,0.0,154.93557739257812,0.00019999979671706246,3.768934512994423,7.918567419052124,0.1,0.1,0.1,2.0
26,1753489294.8965611,graph,196.62074279785156,0.0,0.9506140947341919,0.0,98.2628402709961,0.00019999978077920498,3.9446435641795143,8.172075748443604,0.1,0.1,0.1,2.0
27,1753489295.1669035,graph,164.83731079101562,0.0,1.1194853782653809,0.0,82.36267852783203,0.00019999976423991985,3.699013491513346,8.442418098449707,0.1,0.1,0.1,2.0
28,1753489295.3537612,node,0.6600597500801086,0.0030987411737442017,0.0,6.597498416900635,0.0,0.00019999974709920717,5.351665990420268,8.629275798797607,1.0,1.0,1.0,1.0
29,1753489295.6237097,graph,206.93252563476562,0.0,1.1314818859100342,0.0,103.4096908569336,0.00019999972935706703,3.704410525627823,8.899224281311035,0.1,0.1,0.1,2.0
30,1753489295.885723,graph,190.22447204589844,0.0,1.4044747352600098,0.0,95.0420150756836,0.0001999997110134995,3.8165981779202958,9.161237716674805,0.1,0.1,0.1,2.0
31,1753489296.1579437,graph,201.19056701660156,0.0,0.9978135824203491,0.0,100.54539489746094,0.00019999969206850477,3.6734911226019813,9.43345832824707,0.1,0.1,0.1,2.0
32,1753489296.3223171,node,0.6710624694824219,0.0035717610735446215,0.0,6.707053184509277,0.0,0.0001999996725220829,6.0837094883904435,9.597831726074219,1.0,1.0,1.0,1.0
33,1753489296.6011834,graph,191.25791931152344,0.0,1.1777509450912476,0.0,95.570068359375,0.00019999965237423403,3.585947933142393,9.876698017120361,0.1,0.1,0.1,2.0
34,1753489296.8574965,graph,173.54627990722656,0.0,0.972499668598175,0.0,86.72451782226562,0.0001999996316249583,3.9014785290054927,10.133011102676392,0.1,0.1,0.1,2.0
35,1753489297.1201334,graph,195.8826141357422,0.0,1.0017772912979126,0.0,97.89122009277344,0.00019999961027425582,3.807538088507497,10.395648002624512,0.1,0.1,0.1,2.0
36,1753489297.3052053,node,0.2417859584093094,0.0033016314264386892,0.0,2.414557933807373,0.0,0.00019999958832212671,5.40330409869011,10.580719947814941,1.0,1.0,1.0,1.0
37,1753489297.573829,graph,172.59596252441406,0.0,0.9793863892555237,0.0,86.24900817871094,0.00019999956576857115,3.722681236792052,10.849343538284302,0.1,0.1,0.1,2.0
38,1753489297.829659,graph,138.83189392089844,0.0,0.7413581609725952,0.0,69.37887573242188,0.00019999954261358923,3.9088449613197778,11.105173587799072,0.1,0.1,0.1,2.0
39,1753489298.100407,graph,161.7747802734375,0.0,1.112710952758789,0.0,80.83175659179688,0.00019999951885718114,3.6934727839668757,11.375921487808228,0.1,0.1,0.1,2.0
40,1753489298.2667391,node,0.3741317689418793,0.003576467279344797,0.0,3.737740993499756,0.0,0.00019999949449934698,6.012063390133706,11.542253732681274,1.0,1.0,1.0,1.0
41,1753489298.5348947,graph,235.88458251953125,0.0,1.7244086265563965,0.0,117.85607147216797,0.00019999946954008693,3.729178484359746,11.810409307479858,0.1,0.1,0.1,2.0
42,1753489298.8078792,graph,249.85104370117188,0.0,1.3311091661453247,0.0,124.85896301269531,0.00019999944397940112,3.663211584481825,12.083393812179565,0.1,0.1,0.1,2.0
43,1753489299.0716362,graph,170.8619842529297,0.0,0.9344593286514282,0.0,85.38426971435547,0.0001999994178172897,3.7913687078371874,12.347150802612305,0.1,0.1,0.1,2.0
44,1753489299.245933,node,0.30270907282829285,0.003406740026548505,0.0,3.023684024810791,0.0,0.0001999993910537529,5.737338144651421,12.521447658538818,1.0,1.0,1.0,1.0
45,1753489299.5061858,graph,161.0151824951172,0.0,0.79777592420578,0.0,80.46770477294922,0.00019999936368879083,3.8424191011369766,12.781700372695923,0.1,0.1,0.1,2.0
46,1753489299.7784886,graph,161.4270477294922,0.0,1.1961302757263184,0.0,80.65371704101562,0.0001999993357224037,3.6723814727161135,13.054003238677979,0.1,0.1,0.1,2.0
47,1753489300.0694978,graph,128.7928924560547,0.0,1.1772162914276123,0.0,64.33758544921875,0.00019999930715459158,3.4363176225092804,13.345012426376343,0.1,0.1,0.1,2.0
48,1753489300.2340384,node,0.6607481241226196,0.003364955773577094,0.0,6.604116439819336,0.0,0.00019999927798535475,6.0775299833510354,13.509552955627441,1.0,1.0,1.0,1.0
49,1753489300.4848952,graph,149.3325958251953,0.0,1.0700498819351196,0.0,74.61279296875,0.00019999924821469334,3.986336808690611,13.760409832000732,0.1,0.1,0.1,2.0
50,1753489300.7516146,graph,182.89492797851562,0.0,0.9690014123916626,0.0,91.39901733398438,0.00019999921784260755,3.749259409565729,14.027129173278809,0.1,0.1,0.1,2.0
51,1753489301.0058875,graph,109.21270751953125,0.0,0.8967750072479248,0.0,54.56151580810547,0.00019999918686909758,3.932781871133373,14.281402111053467,0.1,0.1,0.1,2.0
52,1753489301.2023394,node,5.788961410522461,0.0033640367910265923,0.0,57.88624954223633,0.0,0.0001999991552941636,5.090304485915296,14.477854013442993,1.0,1.0,1.0,1.0
53,1753489301.4674792,graph,143.0498504638672,0.0,1.1346101760864258,0.0,71.46819305419922,0.00019999912311780582,3.771594952507785,14.742993831634521,0.1,0.1,0.1,2.0
54,1753489301.7311044,graph,127.73639678955078,0.0,0.9978160858154297,0.0,63.81830596923828,0.00019999909034002444,3.793264865373276,15.006618976593018,0.1,0.1,0.1,2.0
55,1753489301.9832523,graph,149.90066528320312,0.0,0.8819483518600464,0.0,74.90623474121094,0.00019999905696081965,3.9659261430523314,15.258766889572144,0.1,0.1,0.1,2.0
56,1753489302.1603944,node,0.41145089268684387,0.003349188482388854,0.0,4.111159801483154,0.0,0.00019999902298019164,5.645184040657454,15.435909032821655,1.0,1.0,1.0,1.0
57,1753489302.4107285,graph,137.62437438964844,0.0,0.9171651601791382,0.0,68.76632690429688,0.00019999898839814068,3.9946627402314525,15.686243057250977,0.1,0.1,0.1,2.0
58,1753489302.6763163,graph,129.39459228515625,0.0,0.8072643876075745,0.0,64.65693664550781,0.00019999895321466693,3.7652330971779855,15.951830863952637,0.1,0.1,0.1,2.0
59,1753489302.9250288,graph,146.55166625976562,0.0,0.9755955338478088,0.0,73.22705078125,0.0001999989174297706,4.020705997837373,16.20054340362549,0.1,0.1,0.1,2.0
60,1753489303.0939038,node,4.099390029907227,0.0033135958947241306,0.0,40.99058532714844,0.0,0.00019999888104345193,5.921540335981409,16.369418382644653,1.0,1.0,1.0,1.0
61,1753489303.3629968,graph,118.29058074951172,0.0,0.8312805891036987,0.0,59.10372543334961,0.00019999884405571113,3.7161868342757507,16.638511419296265,0.1,0.1,0.1,2.0
62,1753489303.6436474,graph,124.33940887451172,0.0,1.1477692127227783,0.0,62.1123161315918,0.00019999880646654847,3.563149140199841,16.919162034988403,0.1,0.1,0.1,2.0
63,1753489303.8964212,graph,968.9122314453125,0.0,1.4773128032684326,0.0,484.38226318359375,0.00019999876827596415,3.9561068090284,17.17193579673767,0.1,0.1,0.1,2.0
64,1753489304.0626223,node,0.4358244240283966,0.003206301247701049,0.0,4.355037689208984,0.0,0.0001999987294839584,6.0168068191272965,17.338136911392212,1.0,1.0,1.0,1.0
65,1753489304.342675,graph,155.36541748046875,0.0,0.9546413421630859,0.0,77.63497924804688,0.00019999869009053146,3.57075698988444,17.618189573287964,0.1,0.1,0.1,2.0
66,1753489304.595318,graph,130.3585968017578,0.0,1.2885990142822266,0.0,65.1148681640625,0.00019999865009568362,3.9581526939722287,17.870832681655884,0.1,0.1,0.1,2.0
67,1753489304.8661668,graph,292.8330383300781,0.0,1.4472439289093018,0.0,146.3441619873047,0.00019999860949941506,3.6920975121960664,18.141681432724,0.1,0.1,0.1,2.0
68,1753489305.0425727,node,0.3364502489566803,0.0034896754659712315,0.0,3.3610129356384277,0.0,0.00019999856830172605,5.668744424922287,18.318087339401245,1.0,1.0,1.0,1.0
69,1753489305.3013382,graph,200.92694091796875,0.0,1.0957571268081665,0.0,100.40868377685547,0.00019999852650261687,3.8645034141343597,18.576852798461914,0.1,0.1,0.1,2.0
70,1753489305.5502648,graph,144.63815307617188,0.0,1.0294846296310425,0.0,72.2676010131836,0.00019999848410208777,4.017247819598994,18.8257794380188,0.1,0.1,0.1,2.0
71,1753489305.8193226,graph,127.1735610961914,0.0,0.9707134962081909,0.0,63.538246154785156,0.000199998441100139,3.7166741987222087,19.094837188720703,0.1,0.1,0.1,2.0
72,1753489305.9993246,node,0.4550248384475708,0.0031879362650215626,0.0,4.547060489654541,0.0,0.00019999839749677086,5.5554946270313375,19.274839162826538,1.0,1.0,1.0,1.0
73,1753489306.259044,graph,169.02403259277344,0.0,0.8310223817825317,0.0,84.47046661376953,0.00019999835329198354,3.8503096364594405,19.534558534622192,0.1,0.1,0.1,2.0
74,1753489306.5160124,graph,145.33001708984375,0.0,1.4572235345840454,0.0,72.59214782714844,0.00019999830848577737,3.8915275875762196,19.791527032852173,0.1,0.1,0.1,2.0
75,1753489306.78331,graph,105.4904556274414,0.0,0.944995641708374,0.0,52.69797897338867,0.0001999982630781526,3.74114975377455,20.05882453918457,0.1,0.1,0.1,2.0
76,1753489306.9547415,node,0.3007078766822815,0.0032533081248402596,0.0,3.0038254261016846,0.0,0.00019999821706910957,5.833232272097642,20.23025608062744,1.0,1.0,1.0,1.0
77,1753489307.256595,graph,152.3026885986328,0.0,1.1617040634155273,0.0,76.09326171875,0.00019999817045864848,3.3128662430443936,20.53210949897766,0.1,0.1,0.1,2.0
78,1753489307.5195124,graph,141.8594207763672,0.0,1.3374159336090088,0.0,70.86283874511719,0.00019999812324676967,3.803474204629129,20.795027017593384,0.1,0.1,0.1,2.0
79,1753489307.7784076,graph,118.3554458618164,0.0,0.6580292582511902,0.0,59.14482116699219,0.00019999807543347338,3.8625673989418767,21.053922176361084,0.1,0.1,0.1,2.0
80,1753489307.960109,node,1.167880892753601,0.003313557943329215,0.0,11.675495147705078,0.0,0.00019999802701876,5.5035342620694365,21.235623598098755,1.0,1.0,1.0,1.0
81,1753489308.2102504,graph,165.63941955566406,0.0,0.9010131359100342,0.0,82.774658203125,0.00019999797800262974,3.9977391630900265,21.485764980316162,0.1,0.1,0.1,2.0
82,1753489308.471332,graph,205.7390594482422,0.0,1.049116611480713,0.0,102.81707763671875,0.00019999792838508297,3.83021872853991,21.746846675872803,0.1,0.1,0.1,2.0
83,1753489308.7240136,graph,98.77086639404297,0.0,0.8891888856887817,0.0,49.340972900390625,0.00019999787816611994,3.957551402451164,21.999528169631958,0.1,0.1,0.1,2.0
84,1753489308.9081273,node,0.2998502552509308,0.0032413424924016,0.0,2.9952611923217773,0.0,0.00019999782734574098,5.4314251342542175,22.18364191055298,1.0,1.0,1.0,1.0
85,1753489309.1724663,graph,143.49896240234375,0.0,1.1300175189971924,0.0,71.69297790527344,0.0001999977759239464,3.7830214716456303,22.447980880737305,0.1,0.1,0.1,2.0
86,1753489309.4344087,graph,99.76910400390625,0.0,0.8368637561798096,0.0,49.842708587646484,0.00019999772390073654,3.817633384486277,22.709923267364502,0.1,0.1,0.1,2.0
87,1753489309.6872761,graph,125.24641418457031,0.0,0.8656644821166992,0.0,62.579925537109375,0.00019999767127611167,3.954640897678019,22.962790727615356,0.1,0.1,0.1,2.0
88,1753489309.8646364,node,4.079705715179443,0.003343745833262801,0.0,40.7937126159668,0.0,0.00019999761805007218,5.638240469523581,23.140151023864746,1.0,1.0,1.0,1.0
89,1753489310.1210413,graph,126.23413848876953,0.0,1.5665616989135742,0.0,63.03874206542969,0.00019999756422261835,3.900081826973146,23.39655590057373,0.1,0.1,0.1,2.0
90,1753489310.3936985,graph,96.21066284179688,0.0,0.9182836413383484,0.0,48.059417724609375,0.00019999750979375052,3.6676095896579857,23.66921305656433,0.1,0.1,0.1,2.0
91,1753489310.6413271,graph,124.6996841430664,0.0,0.8775633573532104,0.0,62.305965423583984,0.00019999745476346906,4.038304304709088,23.916841745376587,0.1,0.1,0.1,2.0
92,1753489310.8566248,node,0.33737069368362427,0.0034108792897313833,0.0,3.370296001434326,0.0,0.00019999739913177425,4.644731480004961,24.132139444351196,1.0,1.0,1.0,1.0
93,1753489311.1102645,graph,105.10726928710938,0.0,0.8266000747680664,0.0,52.512306213378906,0.00019999734289866645,3.942600498946272,24.38577914237976,0.1,0.1,0.1,2.0
94,1753489311.3791904,graph,92.73517608642578,0.0,0.8646129965782166,0.0,46.32435607910156,0.00019999728606414607,3.718496361120149,24.654705047607422,0.1,0.1,0.1,2.0
95,1753489311.6302314,graph,113.56127166748047,0.0,0.8723015785217285,0.0,56.737022399902344,0.0001999972286282134,3.9834140911845095,24.90574598312378,0.1,0.1,0.1,2.0
96,1753489311.8090217,node,0.5715200304985046,0.0033716452307999134,0.0,5.711828231811523,0.0,0.0001999971705908688,5.5931436282922675,25.08453631401062,1.0,1.0,1.0,1.0
97,1753489312.0797358,graph,99.4972915649414,0.0,0.9220007658004761,0.0,49.702545166015625,0.00019999711195211266,3.6939346888521536,25.355250358581543,0.1,0.1,0.1,2.0
98,1753489312.3300521,graph,127.26811981201172,0.0,1.0027174949645996,0.0,63.58392333984375,0.00019999705271194529,3.9949442948539056,25.60556674003601,0.1,0.1,0.1,2.0
99,1753489312.5982752,graph,113.2575454711914,0.0,1.1869630813598633,0.0,56.56942367553711,0.00019999699287036711,3.728240396299052,25.87378978729248,0.1,0.1,0.1,2.0
100,1753489312.7570152,node,0.4332241714000702,0.003414703067392111,0.0,4.328826904296875,0.0,0.00019999693242737845,6.299607692353906,26.032529830932617,1.0,1.0,1.0,1.0
101,1753489313.0189917,graph,109.6556625366211,0.0,1.0459272861480713,0.0,54.775535583496094,0.00019999687138297964,3.8171365542146085,26.294506311416626,0.1,0.1,0.1,2.0
102,1753489313.2649581,graph,126.43267822265625,0.0,1.0834906101226807,0.0,63.16216278076172,0.00019999680973717114,4.065595381415159,26.540472745895386,0.1,0.1,0.1,2.0
103,1753489313.5376687,graph,97.12749481201172,0.0,0.9436768293380737,0.0,48.516563415527344,0.00019999674748995332,3.666891350208204,26.813183307647705,0.1,0.1,0.1,2.0
104,1753489313.6989865,node,0.5492862462997437,0.0032535712234675884,0.0,5.4896087646484375,0.0,0.00019999668464132654,6.198942975040496,26.974501132965088,1.0,1.0,1.0,1.0
105,1753489313.9674184,graph,126.79878234863281,0.0,1.1699233055114746,0.0,63.34089660644531,0.0001999966211912912,3.7253396217198027,27.24293303489685,0.1,0.1,0.1,2.0
106,1753489314.2168338,graph,111.29447937011719,0.0,0.9263402819633484,0.0,55.600921630859375,0.00019999655713984766,4.0093755615969044,27.492348432540894,0.1,0.1,0.1,2.0
107,1753489314.5022674,graph,91.25013732910156,0.0,0.8608677387237549,0.0,45.58202362060547,0.00019999649248699636,3.5034426304820854,27.77778196334839,0.1,0.1,0.1,2.0
108,1753489314.6839037,node,0.30731359124183655,0.003288467414677143,0.0,3.069847345352173,0.0,0.0001999964272327377,5.505506420000052,27.959418296813965,1.0,1.0,1.0,1.0
109,1753489314.9593084,graph,112.79489135742188,0.0,1.2391438484191895,0.0,56.335487365722656,0.000199996361377072,3.631020204634799,28.234822988510132,0.1,0.1,0.1,2.0
110,1753489315.2257009,graph,89.3758544921875,0.0,0.7803981304168701,0.0,44.64890670776367,0.00019999629491999975,3.753859867845786,28.50121545791626,0.1,0.1,0.1,2.0
111,1753489315.4933865,graph,108.55770874023438,0.0,1.0040476322174072,0.0,54.22865295410156,0.00019999622786152135,3.7357250691379686,28.768901109695435,0.1,0.1,0.1,2.0
112,1753489315.6783445,node,0.2749437689781189,0.003292341949418187,0.0,2.746145248413086,0.0,0.0001999961602016372,5.406633409386803,28.953859090805054,1.0,1.0,1.0,1.0
113,1753489315.9355948,graph,121.44255065917969,0.0,1.0348156690597534,0.0,60.669532775878906,0.0001999960919403477,3.887264524284838,29.211109399795532,0.1,0.1,0.1,2.0
114,1753489316.1827207,graph,116.15723419189453,0.0,1.1006195545196533,0.0,58.02358627319336,0.00019999602307765331,4.0465210063278985,29.458235263824463,0.1,0.1,0.1,2.0
115,1753489316.445632,graph,87.85198211669922,0.0,0.7903197407722473,0.0,43.886474609375,0.00019999595361355443,3.803563882364677,29.72114658355713,0.1,0.1,0.1,2.0
116,1753489316.6102638,node,0.49417856335639954,0.0033763572573661804,0.0,4.938409328460693,0.0,0.00019999588354805147,6.074159034692896,29.885778427124023,1.0,1.0,1.0,1.0
117,1753489316.8546271,graph,109.69872283935547,0.0,0.9506250023841858,0.0,54.80183029174805,0.0001999958128811449,4.092267404535316,30.130141735076904,0.1,0.1,0.1,2.0
118,1753489317.1105766,graph,117.98627471923828,0.0,1.085160732269287,0.0,58.938880920410156,0.00019999574161283515,3.907020763276294,30.386091232299805,0.1,0.1,0.1,2.0
119,1753489317.355972,graph,97.87157440185547,0.0,0.7125952839851379,0.0,48.9001579284668,0.00019999566974312265,4.075055646613159,30.631486654281616,0.1,0.1,0.1,2.0
120,1753489317.5354073,node,0.2855323851108551,0.003915366716682911,0.0,2.8514084815979004,0.0,0.00019999559727200782,5.573040873976556,30.810921907424927,1.0,1.0,1.0,1.0
121,1753489317.782603,graph,124.20594787597656,0.0,1.302679181098938,0.0,62.037841796875,0.00019999552419949117,4.045377473683804,31.058117628097534,0.1,0.1,0.1,2.0
122,1753489318.0626535,graph,102.22645568847656,0.0,1.0317981243133545,0.0,51.06163787841797,0.00019999545052557305,3.5707843492815106,31.338168144226074,0.1,0.1,0.1,2.0
123,1753489318.314646,graph,100.2903060913086,0.0,0.9160977602005005,0.0,50.09934997558594,0.00019999537625025406,3.9683726404606534,31.590160608291626,0.1,0.1,0.1,2.0
124,1753489318.5040889,node,0.3277544379234314,0.003235527779906988,0.0,3.274308681488037,0.0,0.0001999953013735345,5.278636161700318,31.779603481292725,1.0,1.0,1.0,1.0
125,1753489318.752974,graph,133.43130493164062,0.0,0.8376878499984741,0.0,66.67376708984375,0.00019999522589541493,4.017917425040713,32.028488636016846,0.1,0.1,0.1,2.0
126,1753489319.0168872,graph,76.77041625976562,0.0,0.9260299205780029,0.0,38.338905334472656,0.0001999951498158958,3.789125257920089,32.2924017906189,0.1,0.1,0.1,2.0
127,1753489319.280062,graph,84.71566772460938,0.0,1.243151307106018,0.0,42.295677185058594,0.00019999507313497758,3.799756304157777,32.55557656288147,0.1,0.1,0.1,2.0
128,1753489319.4657292,node,0.2711383104324341,0.003638515481725335,0.0,2.7077443599700928,0.0,0.00019999499585266072,5.385978722174781,32.741243839263916,1.0,1.0,1.0,1.0
129,1753489319.7327857,graph,86.36146545410156,0.0,1.2086396217346191,0.0,43.12030029296875,0.0001999949179689457,3.7445264597595247,33.00830030441284,0.1,0.1,0.1,2.0
130,1753489319.981622,graph,91.13241577148438,0.0,0.9628528356552124,0.0,45.51806640625,0.00019999483948383303,4.018706614480284,33.25713658332825,0.1,0.1,0.1,2.0
131,1753489320.2518597,graph,117.84675598144531,0.0,1.1939623355865479,0.0,58.863677978515625,0.00019999476039732315,3.70044615641148,33.527374267578125,0.1,0.1,0.1,2.0
132,1753489320.4323118,node,0.27669188380241394,0.003225083462893963,0.0,2.7636935710906982,0.0,0.00019999468070941662,5.541636553653133,33.707826375961304,1.0,1.0,1.0,1.0
133,1753489320.691551,graph,85.66385650634766,0.0,0.915409505367279,0.0,42.78615951538086,0.00019999460042011382,3.8574413608405194,33.96706557273865,0.1,0.1,0.1,2.0
134,1753489320.947693,graph,95.57076263427734,0.0,0.9558782577514648,0.0,47.737586975097656,0.00019999451952941536,3.9040823279079766,34.22320771217346,0.1,0.1,0.1,2.0
135,1753489321.215598,graph,107.35957336425781,0.0,1.1671404838562012,0.0,53.621429443359375,0.0001999944380373217,3.7326664738469755,34.49111270904541,0.1,0.1,0.1,2.0
136,1753489321.3951979,node,0.3363521695137024,0.0030860689003020525,0.0,3.3604354858398438,0.0,0.00019999435594383327,5.5679361101081115,34.6707124710083,1.0,1.0,1.0,1.0
137,1753489321.6687126,graph,103.32515716552734,0.0,0.8765431642532349,0.0,51.618751525878906,0.0001999942732489507,3.656109985669506,34.94422721862793,0.1,0.1,0.1,2.0
138,1753489321.923492,graph,98.71671295166016,0.0,1.1408345699310303,0.0,49.30131530761719,0.0001999941899526744,3.9249650484455683,35.1990065574646,0.1,0.1,0.1,2.0
139,1753489322.1887453,graph,118.56945037841797,0.0,0.7889062166213989,0.0,59.24528121948242,0.00019999410605500497,3.769981295273124,35.46425986289978,0.1,0.1,0.1,2.0
140,1753489322.3694794,node,0.40427905321121216,0.0033177805598825216,0.0,4.039472579956055,0.0,0.00019999402155594282,5.532988415073333,35.644994020462036,1.0,1.0,1.0,1.0
141,1753489322.6444318,graph,62.04840850830078,0.0,0.867462158203125,0.0,30.980831146240234,0.00019999393645548855,3.636993012693001,35.91994643211365,0.1,0.1,0.1,2.0
142,1753489322.8985517,graph,92.00840759277344,0.0,0.9646228551864624,0.0,45.955970764160156,0.00019999385075364264,3.935150714543053,36.17406630516052,0.1,0.1,0.1,2.0
143,1753489323.1555643,graph,260.67401123046875,0.0,1.7188552618026733,0.0,130.25106811523438,0.00019999376445040568,3.890859739756157,36.43107891082764,0.1,0.1,0.1,2.0
144,1753489323.314955,node,0.4247744083404541,0.0032563298009335995,0.0,4.244487762451172,0.0,0.00019999367754577814,6.2738922386778215,36.59046959877014,1.0,1.0,1.0,1.0
145,1753489323.5671482,graph,152.8772735595703,0.0,1.0093028545379639,0.0,76.38816833496094,0.0001999935900397606,3.9652137741958358,36.8426628112793,0.1,0.1,0.1,2.0
146,1753489323.8306847,graph,82.18920135498047,0.0,1.0018236637115479,0.0,41.04450988769531,0.00019999350193235357,3.7945414673334827,37.10619926452637,0.1,0.1,0.1,2.0
147,1753489324.082099,graph,73.8068618774414,0.0,0.8649739027023315,0.0,36.86018371582031,0.00019999341322355762,3.9774985111540166,37.3576135635376,0.1,0.1,0.1,2.0
148,1753489324.2677636,node,0.36527910828590393,0.0033032826613634825,0.0,3.6494877338409424,0.0,0.00019999332391337326,5.3860548017679974,37.543278217315674,1.0,1.0,1.0,1.0
149,1753489324.520528,graph,83.71685028076172,0.0,1.110426902770996,0.0,41.80290222167969,0.0001999932340018011,3.956252340424328,37.796042680740356,0.1,0.1,0.1,2.0
150,1753489324.7814083,graph,71.94171142578125,0.0,1.1057249307632446,0.0,35.91556930541992,0.00019999314348884167,3.8331765993944495,38.056922912597656,0.1,0.1,0.1,2.0
151,1753489325.0340912,graph,73.26900482177734,0.0,1.2095052003860474,0.0,36.57402801513672,0.00019999305237449548,3.9575289976024433,38.309605836868286,0.1,0.1,0.1,2.0
152,1753489325.233008,node,0.2819066643714905,0.003493413096293807,0.0,2.815573215484619,0.0,0.00019999296065876312,5.027230656932557,38.508522510528564,1.0,1.0,1.0,1.0
153,1753489325.4870174,graph,59.67294692993164,0.0,1.2260241508483887,0.0,29.77517318725586,0.00019999286834164516,3.936860857918158,38.762531995773315,0.1,0.1,0.1,2.0
154,1753489325.7444005,graph,74.10034942626953,0.0,0.9328458309173584,0.0,37.00353240966797,0.00019999277542314217,3.8852588549043436,39.01991510391235,0.1,0.1,0.1,2.0
