step,task_type,total_loss,node_loss,graph_loss,energy_loss,physics_loss,lr,phase
10000,node,0.0,0.0004863516369368881,0.0,0.39814484119415283,0.0,0.00019999999879714197,2
10001,graph,0.0,0.0,0.10040432214736938,0.0,0.001426885137334466,0.00019999999518856791,2
10002,graph,0.0,0.0,0.09366562962532043,0.0,0.0016556053888052702,0.0001999999891742779,2
10003,graph,0.0,0.0,0.05806657671928406,0.0,0.0012232490116730332,0.00019999998075427206,2
10004,node,0.0,0.00037555440212599933,0.0,4.813702583312988,0.0,0.00019999996992855066,2
10005,graph,0.0,0.0,0.08257883042097092,0.0,0.0014699655584990978,0.0001999999566971139,2
10006,graph,0.0,0.0,0.09311123192310333,0.0,0.001118388376198709,0.00019999994105996218,2
10007,graph,0.0,0.0,0.07853929698467255,0.0,0.0018934630788862705,0.00019999992301709585,2
10008,node,0.0,0.0004369125817902386,0.0,0.15480171144008636,0.0,0.00019999990256851534,2
10009,graph,0.0,0.0,0.10727845132350922,0.0,0.0011898105731233954,0.00019999987971422114,2
10010,graph,0.0,0.0,0.09080967307090759,0.0,0.0014003970427438617,0.00019999985445421387,2
10011,graph,0.0,0.0,0.20899486541748047,0.0,0.0013939657947048545,0.00019999982678849408,2
10012,node,0.0,0.0005606985068880022,0.0,0.19904175400733948,0.0,0.00019999979671706254,2
10013,graph,0.0,0.0,0.11532153189182281,0.0,0.0014835968613624573,0.00019999976423991993,2
10014,graph,0.0,0.0,0.08339430391788483,0.0,0.0015157499583438039,0.0001999997293570671,2
10015,graph,0.0,0.0,0.0711345300078392,0.0,0.0009631243301555514,0.00019999969206850485,2
10016,node,0.0,0.0005959749105386436,0.0,0.5000125765800476,0.0,0.00019999965237423414,2
10017,graph,0.0,0.0,0.10535673797130585,0.0,0.001271950313821435,0.00019999961027425593,2
10018,graph,0.0,0.0,0.16966113448143005,0.0,0.001766881556250155,0.00019999956576857125,2
10019,graph,0.0,0.0,0.09912101179361343,0.0,0.0010444305371493101,0.00019999951885718128,2
10020,node,0.0,0.0004329696239437908,0.0,1.1994168758392334,0.0,0.00019999946954008706,2
10021,graph,0.0,0.0,0.09033183753490448,0.0,0.0017122674034908414,0.00019999941781728985,2
10022,graph,0.0,0.0,0.06157680228352547,0.0,0.0013561403611674905,0.00019999936368879096,2
10023,graph,0.0,0.0,0.10223822295665741,0.0,0.0013491290155798197,0.0001999993071545917,2
10024,node,0.0,0.0005097989342175424,0.0,100.0,0.0,0.0001999992482146935,2
10025,graph,0.0,0.0,0.07816740870475769,0.0,0.0016272134380415082,0.00019999918686909777,2
10026,graph,0.0,0.0,0.1497301459312439,0.0,0.0016873496351763606,0.000199999123117806,2
10027,graph,0.0,0.0,0.11527279019355774,0.0,0.0017389575950801373,0.00019999905696081982,2
10028,node,0.0,0.0004142142424825579,0.0,4.905482769012451,0.0,0.00019999898839814082,2
10029,graph,0.0,0.0,0.0762854740023613,0.0,0.0010115538025274873,0.00019999891742977072,2
10030,graph,0.0,0.0,0.12143419682979584,0.0,0.0020968124736100435,0.00019999884405571123,2
10031,graph,0.0,0.0,0.1445237398147583,0.0,0.0018255466129630804,0.00019999876827596423,2
10032,node,0.0,0.0005259055178612471,0.0,9.222057342529297,0.0,0.00019999869009053154,2
10033,graph,0.0,0.0,0.09258704632520676,0.0,0.0015491166850551963,0.00019999860949941514,2
10034,graph,0.0,0.0,0.0830979198217392,0.0,0.0016970359720289707,0.00019999852650261698,2
10035,graph,0.0,0.0,0.08957348018884659,0.0,0.0020311407279223204,0.00019999844110013909,2
10036,node,0.0,0.00036317078047432005,0.0,0.1465132236480713,0.0,0.0001999983532919836,2
10037,graph,0.0,0.0,0.09829925000667572,0.0,0.0017723810160532594,0.00019999826307815267,2
10038,graph,0.0,0.0,0.09387386590242386,0.0,0.0011745180236175656,0.00019999817045864853,2
10039,graph,0.0,0.0,0.11626648902893066,0.0,0.0016147729475051165,0.00019999807543347344,2
10040,node,0.0,0.0005514678196050227,0.0,0.504666805267334,0.0,0.0001999979780026298,2
10041,graph,0.0,0.0,0.08576931059360504,0.0,0.0012582466006278992,0.00019999787816612,2
10042,graph,0.0,0.0,0.05571790784597397,0.0,0.0012188070686534047,0.00019999777592394642,2
10043,graph,0.0,0.0,0.10305577516555786,0.0,0.0012216129107400775,0.0001999976712761117,2
10044,node,0.0,0.000455791741842404,0.0,1.0663042068481445,0.0,0.00019999756422261838,2
10045,graph,0.0,0.0,0.10820382833480835,0.0,0.002076655626296997,0.00019999745476346909,2
10046,graph,0.0,0.0,0.08430299162864685,0.0,0.0018092332175001502,0.00019999734289866648,2
10047,graph,0.0,0.0,0.08978897333145142,0.0,0.001470366376452148,0.00019999722862821344,2
10048,node,0.0,0.0004730198998004198,0.0,1.5121300220489502,0.0,0.00019999711195211264,2
10049,graph,0.0,0.0,0.08784403651952744,0.0,0.0011327111860737205,0.00019999699287036706,2
10050,graph,0.0,0.0,0.16172078251838684,0.0,0.001402034773491323,0.0001999968713829796,2
10051,graph,0.0,0.0,0.08890430629253387,0.0,0.0011019801022484899,0.0001999967474899533,2
10052,node,0.0,0.0004161439719609916,0.0,2.117572546005249,0.0,0.00019999662119129117,2
10053,graph,0.0,0.0,0.0684192031621933,0.0,0.0020485713612288237,0.00019999649248699633,2
10054,graph,0.0,0.0,0.11536572873592377,0.0,0.0016810385277494788,0.00019999636137707199,2
10055,graph,0.0,0.0,0.10697092115879059,0.0,0.0014337218599393964,0.00019999622786152135,2
10056,node,0.0,0.00039633846608921885,0.0,5.166830539703369,0.0,0.0001999960919403477,2
10057,graph,0.0,0.0,0.1033858060836792,0.0,0.0018189226975664496,0.00019999595361355443,2
10058,graph,0.0,0.0,0.10786809027194977,0.0,0.0009364109137095511,0.0001999958128811449,2
10059,graph,0.0,0.0,0.07250892370939255,0.0,0.001468439120799303,0.00019999566974312265,2
10060,node,0.0,0.00046944868518039584,0.0,0.077971912920475,0.0,0.0001999955241994912,2
10061,graph,0.0,0.0,0.08122226595878601,0.0,0.0011556921526789665,0.00019999537625025408,2
10062,graph,0.0,0.0,0.07519380748271942,0.0,0.0029622495640069246,0.00019999522589541496,2
10063,graph,0.0,0.0,0.08608739823102951,0.0,0.001152475131675601,0.0001999950731349776,2
10064,node,0.0,0.00043246595305390656,0.0,2.4443821907043457,0.0,0.00019999491796894575,2
10065,graph,0.0,0.0,0.06538815796375275,0.0,0.0016540344804525375,0.0001999947603973232,2
10066,graph,0.0,0.0,0.06950008869171143,0.0,0.0013203957350924611,0.00019999460042011385,2
10067,graph,0.0,0.0,0.09506556391716003,0.0,0.0018013035878539085,0.0001999944380373217,2
10068,node,0.0,0.0005366404075175524,0.0,2.6506967544555664,0.0,0.0001999942732489507,2
10069,graph,0.0,0.0,0.08120876550674438,0.0,0.0013773055979982018,0.00019999410605500494,2
10070,graph,0.0,0.0,0.08600848913192749,0.0,0.001813581446185708,0.00019999393645548852,2
10071,graph,0.0,0.0,0.11757484823465347,0.0,0.0015398183604702353,0.00019999376445040565,2
10072,node,0.0,0.0004144675040151924,0.0,0.44494155049324036,0.0,0.00019999359003976058,2
10073,graph,0.0,0.0,0.07641242444515228,0.0,0.0012891106307506561,0.0001999934132235576,2
10074,graph,0.0,0.0,0.11755026131868362,0.0,0.0013293391093611717,0.00019999323400180107,2
10075,graph,0.0,0.0,0.13178540766239166,0.0,0.002114763017743826,0.00019999305237449545,2
10076,node,0.0,0.0004885249072685838,0.0,1.9156994819641113,0.0,0.00019999286834164516,2
10077,graph,0.0,0.0,0.11545057594776154,0.0,0.0015089469961822033,0.00019999268190325477,2
10078,graph,0.0,0.0,0.10022032260894775,0.0,0.001168875372968614,0.00019999249305932887,2
10079,graph,0.0,0.0,0.08916064351797104,0.0,0.0017657577991485596,0.00019999230180987214,2
10080,node,0.0,0.0003587992105167359,0.0,55.0308952331543,0.0,0.00019999210815488925,2
10081,graph,0.0,0.0,0.08104366064071655,0.0,0.001177257508970797,0.00019999191209438502,2
10082,graph,0.0,0.0,0.08229886740446091,0.0,0.0013220012187957764,0.0001999917136283643,2
10083,graph,0.0,0.0,0.07828623056411743,0.0,0.0012275762856006622,0.000199991512756832,2
10084,node,0.0,0.0004155732167419046,0.0,0.38462430238723755,0.0,0.00019999130947979303,2
10085,graph,0.0,0.0,0.10350090265274048,0.0,0.0014138537226244807,0.00019999110379725243,2
10086,graph,0.0,0.0,0.08648235350847244,0.0,0.0015909334179013968,0.00019999089570921523,2
10087,graph,0.0,0.0,0.08012239634990692,0.0,0.0013336014235392213,0.00019999068521568664,2
10088,node,0.0,0.0004515992768574506,0.0,3.9686787128448486,0.0,0.0001999904723166718,2
10089,graph,0.0,0.0,0.08148813247680664,0.0,0.001576741924509406,0.000199990257012176,2
10090,graph,0.0,0.0,0.1098896935582161,0.0,0.0015278162900358438,0.0001999900393022045,2
10091,graph,0.0,0.0,0.06199192255735397,0.0,0.001371020800434053,0.00019998981918676272,2
10092,node,0.0,0.0005420848028734326,0.0,0.7996937036514282,0.0,0.00019998959666585604,2
10093,graph,0.0,0.0,0.1509615182876587,0.0,0.0019480828195810318,0.00019998937173949,2
10094,graph,0.0,0.0,0.07597116380929947,0.0,0.001422064728103578,0.00019998914440767015,2
10095,graph,0.0,0.0,0.06846052408218384,0.0,0.0014028128935024142,0.00019998891467040207,2
10096,node,0.0,0.00043726697913371027,0.0,0.24435248970985413,0.0,0.00019998868252769144,2
10097,graph,0.0,0.0,0.06949436664581299,0.0,0.0015300348168238997,0.00019998844797954401,2
10098,graph,0.0,0.0,0.0644816979765892,0.0,0.00155668577644974,0.00019998821102596554,2
10099,graph,0.0,0.0,0.06906601786613464,0.0,0.0012231454020366073,0.00019998797166696186,2
10100,node,0.0,0.0004936588229611516,0.0,0.9894737601280212,0.0,0.00019998772990253893,2
10101,graph,0.0,0.0,0.10145363211631775,0.0,0.001722353626973927,0.00019998748573270267,2
10102,graph,0.0,0.0,0.10484497994184494,0.0,0.0014106902526691556,0.00019998723915745913,2
10103,graph,0.0,0.0,0.05964498221874237,0.0,0.0012106711510568857,0.00019998699017681438,2
10104,node,0.0,0.0005266802036203444,0.0,19.323978424072266,0.0,0.00019998673879077458,2
10105,graph,0.0,0.0,0.0848708301782608,0.0,0.0014175395481288433,0.0001999864849993459,2
10106,graph,0.0,0.0,0.11273877322673798,0.0,0.001480508130043745,0.00019998622880253462,2
10107,graph,0.0,0.0,0.10630366206169128,0.0,0.0012759524397552013,0.00019998597020034708,2
10108,node,0.0,0.00040948876994661987,0.0,0.20061182975769043,0.0,0.00019998570919278964,2
10109,graph,0.0,0.0,0.10025592893362045,0.0,0.0012757948134094477,0.00019998544577986874,2
10110,graph,0.0,0.0,0.07308391481637955,0.0,0.001535350107587874,0.00019998517996159087,2
10111,graph,0.0,0.0,0.0760754644870758,0.0,0.0013663435820490122,0.0001999849117379626,2
10112,node,0.0,0.0006846415344625711,0.0,1.166498064994812,0.0,0.00019998464110899058,2
10113,graph,0.0,0.0,0.059987638145685196,0.0,0.0013215932995080948,0.0001999843680746814,2
10114,graph,0.0,0.0,0.07100571691989899,0.0,0.0015049225185066462,0.0001999840926350419,2
10115,graph,0.0,0.0,0.08021442592144012,0.0,0.0008419918012805283,0.00019998381479007884,2
10116,node,0.0,0.0003485836205072701,0.0,7.083736419677734,0.0,0.00019998353453979907,2
10117,graph,0.0,0.0,0.10044936835765839,0.0,0.0013070069253444672,0.00019998325188420947,2
10118,graph,0.0,0.0,0.06419620662927628,0.0,0.0014154685195535421,0.00019998296682331704,2
10119,graph,0.0,0.0,0.07026734203100204,0.0,0.0021568620577454567,0.00019998267935712884,2
10120,node,0.0,0.0005051359767094254,0.0,23.78202247619629,0.0,0.00019998238948565195,2
10121,graph,0.0,0.0,0.07721327990293503,0.0,0.0013455557636916637,0.0001999820972088935,2
10122,graph,0.0,0.0,0.12281656265258789,0.0,0.001464177155867219,0.0001999818025268607,2
10123,graph,0.0,0.0,0.1201162189245224,0.0,0.0011170072248205543,0.00019998150543956085,2
10124,node,0.0,0.0004238106484990567,0.0,2.138050079345703,0.0,0.00019998120594700127,2
10125,graph,0.0,0.0,0.09824120998382568,0.0,0.0013374118134379387,0.00019998090404918937,2
10126,graph,0.0,0.0,0.08283143490552902,0.0,0.0016540930373594165,0.00019998059974613252,2
10127,graph,0.0,0.0,0.12951183319091797,0.0,0.0015017976984381676,0.00019998029303783832,2
10128,node,0.0,0.00050328578799963,0.0,0.13020187616348267,0.0,0.00019997998392431432,2
10129,graph,0.0,0.0,0.10474348813295364,0.0,0.0016351258382201195,0.0001999796724055681,2
10130,graph,0.0,0.0,0.07463712990283966,0.0,0.0014264301862567663,0.0001999793584816074,2
10131,graph,0.0,0.0,0.1252957433462143,0.0,0.001360072405077517,0.0001999790421524399,2
10132,node,0.0,0.0005047720624133945,0.0,0.9655547738075256,0.0,0.00019997872341807348,2
10133,graph,0.0,0.0,0.13356909155845642,0.0,0.001853058929555118,0.00019997840227851596,2
10134,graph,0.0,0.0,0.11222084611654282,0.0,0.0020913819316774607,0.0001999780787337753,2
10135,graph,0.0,0.0,0.07959695160388947,0.0,0.0014140792191028595,0.00019997775278385944,2
10136,node,0.0,0.00042245042277500033,0.0,5.292298793792725,0.0,0.00019997742442877644,2
10137,graph,0.0,0.0,0.09494228661060333,0.0,0.0014848806895315647,0.00019997709366853438,2
10138,graph,0.0,0.0,0.12673087418079376,0.0,0.0014907305594533682,0.00019997676050314146,2
10139,graph,0.0,0.0,0.09155214577913284,0.0,0.0018619367619976401,0.0001999764249326059,2
10140,node,0.0,0.0004286777984816581,0.0,4.819301605224609,0.0,0.00019997608695693597,2
10141,graph,0.0,0.0,0.07833075523376465,0.0,0.0016555421752855182,0.00019997574657614,2
10142,graph,0.0,0.0,0.07948799431324005,0.0,0.0016655796207487583,0.00019997540379022638,2
10143,graph,0.0,0.0,0.08194205164909363,0.0,0.0016473749419674277,0.00019997505859920356,2
10144,node,0.0,0.0005145593313500285,0.0,1.105283260345459,0.0,0.0001999747110030801,2
10145,graph,0.0,0.0,0.07141435146331787,0.0,0.0014534273650497198,0.00019997436100186453,2
10146,graph,0.0,0.0,0.07452425360679626,0.0,0.0013222679262980819,0.00019997400859556554,2
10147,graph,0.0,0.0,0.15420451760292053,0.0,0.003312806598842144,0.00019997365378419176,2
10148,node,0.0,0.0004992762114852667,0.0,1.7989007234573364,0.0,0.000199973296567752,2
10149,graph,0.0,0.0,0.09968648850917816,0.0,0.0019168000435456634,0.00019997293694625507,2
10150,graph,0.0,0.0,0.06706634163856506,0.0,0.0016513681039214134,0.00019997257491970982,2
10151,graph,0.0,0.0,0.15104596316814423,0.0,0.2668856680393219,0.00019997221048812517,2
10152,node,0.0,0.000378240249119699,0.0,0.32241666316986084,0.0,0.00019997184365151016,2
10153,graph,0.0,0.0,0.07757602632045746,0.0,0.0011896007927134633,0.00019997147440987376,2
10154,graph,0.0,0.0,0.07488487660884857,0.0,0.0013973667519167066,0.00019997110276322516,2
10155,graph,0.0,0.0,0.07366853952407837,0.0,0.0014987951144576073,0.0001999707287115735,2
10156,node,0.0,0.0005329565028659999,0.0,0.8884232640266418,0.0,0.00019997035225492802,2
10157,graph,0.0,0.0,0.06308691948652267,0.0,0.0013341703452169895,0.000199969973393298,2
10158,graph,0.0,0.0,0.0859706699848175,0.0,0.0012511203531175852,0.00019996959212669277,2
10159,graph,0.0,0.0,0.10113302618265152,0.0,0.001392316771671176,0.00019996920845512177,2
10160,node,0.0,0.0007438620086759329,0.0,0.26379090547561646,0.0,0.00019996882237859444,2
10161,graph,0.0,0.0,0.09261950105428696,0.0,0.0012434496311470866,0.00019996843389712032,2
10162,graph,0.0,0.0,0.12627388536930084,0.0,0.0017116466769948602,0.000199968043010709,2
10163,graph,0.0,0.0,0.1285003423690796,0.0,0.00170470355078578,0.00019996764971937013,2
10164,node,0.0,0.0003418163978494704,0.0,4.138985633850098,0.0,0.00019996725402311342,2
10165,graph,0.0,0.0,0.09667514264583588,0.0,0.0014515280490741134,0.00019996685592194857,2
10166,graph,0.0,0.0,0.08575700223445892,0.0,0.001453464268706739,0.00019996645541588547,2
10167,graph,0.0,0.0,0.1259021908044815,0.0,0.00192625995259732,0.00019996605250493398,2
10168,node,0.0,0.00039602775359526277,0.0,0.1508086621761322,0.0,0.00019996564718910407,2
10169,graph,0.0,0.0,0.09649726748466492,0.0,0.0011314509902149439,0.0001999652394684057,2
10170,graph,0.0,0.0,0.06709381192922592,0.0,0.001327974139712751,0.00019996482934284894,2
10171,graph,0.0,0.0,0.10890784859657288,0.0,0.0014136654790490866,0.0001999644168124439,2
10172,node,0.0,0.0005964827141724527,0.0,4.668520450592041,0.0,0.00019996400187720077,2
10173,graph,0.0,0.0,0.07037563621997833,0.0,0.0011980183189734817,0.00019996358453712982,2
10174,graph,0.0,0.0,0.0725461095571518,0.0,0.0020889441948384047,0.00019996316479224132,2
10175,graph,0.0,0.0,0.08456722646951675,0.0,0.0011766533134505153,0.0001999627426425456,2
10176,node,0.0,0.0004733398964162916,0.0,5.381784439086914,0.0,0.0001999623180880531,2
10177,graph,0.0,0.0,0.11482082307338715,0.0,0.001926875556819141,0.00019996189112877433,2
10178,graph,0.0,0.0,0.0790078341960907,0.0,0.0016584723489359021,0.00019996146176471977,2
10179,graph,0.0,0.0,0.10266748815774918,0.0,0.00221543968655169,0.00019996102999590002,2
10180,node,0.0,0.0004944094107486308,0.0,0.2514033019542694,0.0,0.00019996059582232578,2
10181,graph,0.0,0.0,0.05322163179516792,0.0,0.0011633578687906265,0.00019996015924400769,2
10182,graph,0.0,0.0,0.08304956555366516,0.0,0.0011376994661986828,0.00019995972026095658,2
10183,graph,0.0,0.0,0.08424453437328339,0.0,0.001070199767127633,0.00019995927887318327,2
10184,node,0.0,0.0004211222694721073,0.0,0.14307533204555511,0.0,0.00019995883508069863,2
10185,graph,0.0,0.0,0.0797751396894455,0.0,0.0013231333578005433,0.00019995838888351363,2
10186,graph,0.0,0.0,0.0875421017408371,0.0,0.0013459395850077271,0.0001999579402816393,2
10187,graph,0.0,0.0,0.09449153393507004,0.0,0.001744230161421001,0.00019995748927508666,2
10188,node,0.0,0.0004218889807816595,0.0,0.09482094645500183,0.0,0.0001999570358638669,2
10189,graph,0.0,0.0,0.08544620871543884,0.0,0.002109321067109704,0.00019995658004799113,2
10190,graph,0.0,0.0,0.09767557680606842,0.0,0.0015348169254139066,0.00019995612182747066,2
10191,graph,0.0,0.0,0.10346086323261261,0.0,0.0009159606415778399,0.00019995566120231675,2
10192,node,0.0,0.00045978138223290443,0.0,1.127495527267456,0.0,0.0001999551981725408,2
10193,graph,0.0,0.0,0.07998952269554138,0.0,0.001127668539993465,0.0001999547327381542,2
10194,graph,0.0,0.0,0.06709206104278564,0.0,0.001437589293345809,0.0001999542648991685,2
10195,graph,0.0,0.0,0.09957128763198853,0.0,0.001544249476864934,0.0001999537946555952,2
10196,node,0.0,0.000449700397439301,0.0,4.989321708679199,0.0,0.00019995332200744588,2
