step,task_type,total_loss,node_loss,graph_loss,energy_loss,physics_loss,lr,phase
10000,node,0.0,0.0004863516369368881,0.0,0.39814484119415283,0.0,9.999999969157486e-06,2
10001,graph,0.0,0.0,0.10040432214736938,0.0,0.001426885137334466,9.999999876629947e-06,2
10002,graph,0.0,0.0,0.09366562962532043,0.0,0.0016556053888052702,9.999999722417382e-06,2
10003,graph,0.0,0.0,0.05806657671928406,0.0,0.0012232490116730332,9.999999506519797e-06,2
10004,node,0.0,0.00037555440212599933,0.0,4.813702583312988,0.0,9.999999228937196e-06,2
10005,graph,0.0,0.0,0.08257883042097092,0.0,0.0014699655584990978,9.999998889669588e-06,2
10006,graph,0.0,0.0,0.09311123192310333,0.0,0.001118388376198709,9.999998488716979e-06,2
10007,graph,0.0,0.0,0.07853929698467255,0.0,0.0018934630788862705,9.99999802607938e-06,2
10008,node,0.0,0.0004369125817902386,0.0,0.15480171144008636,0.0,9.999997501756803e-06,2
10009,graph,0.0,0.0,0.10727845132350922,0.0,0.0011898105731233954,9.999996915749259e-06,2
10010,graph,0.0,0.0,0.09080967307090759,0.0,0.0014003970427438617,9.999996268056764e-06,2
10011,graph,0.0,0.0,0.20899486541748047,0.0,0.0013939657947048545,9.999995558679334e-06,2
10012,node,0.0,0.0005606985068880022,0.0,0.19904175400733948,0.0,9.999994787616987e-06,2
10013,graph,0.0,0.0,0.11532153189182281,0.0,0.0014835968613624573,9.99999395486974e-06,2
10014,graph,0.0,0.0,0.08339430391788483,0.0,0.0015157499583438039,9.999993060437617e-06,2
10015,graph,0.0,0.0,0.0711345300078392,0.0,0.0009631243301555514,9.999992104320636e-06,2
10016,node,0.0,0.0005959749105386436,0.0,0.5000125765800476,0.0,9.999991086518823e-06,2
10017,graph,0.0,0.0,0.10535673797130585,0.0,0.001271950313821435,9.999990007032201e-06,2
10018,graph,0.0,0.0,0.16966113448143005,0.0,0.001766881556250155,9.999988865860799e-06,2
10019,graph,0.0,0.0,0.09912101179361343,0.0,0.0010444305371493101,9.999987663004645e-06,2
10020,node,0.0,0.0004329696239437908,0.0,1.1994168758392334,0.0,9.999986398463767e-06,2
10021,graph,0.0,0.0,0.09033183753490448,0.0,0.0017122674034908414,9.999985072238198e-06,2
10022,graph,0.0,0.0,0.06157680228352547,0.0,0.0013561403611674905,9.99998368432797e-06,2
10023,graph,0.0,0.0,0.10223822295665741,0.0,0.0013491290155798197,9.999982234733118e-06,2
10024,node,0.0,0.0005097989342175424,0.0,100.0,0.0,9.999980723453677e-06,2
10025,graph,0.0,0.0,0.07816740870475769,0.0,0.0016272134380415082,9.999979150489684e-06,2
10026,graph,0.0,0.0,0.1497301459312439,0.0,0.0016873496351763606,9.999977515841177e-06,2
10027,graph,0.0,0.0,0.11527279019355774,0.0,0.0017389575950801373,9.999975819508199e-06,2
10028,node,0.0,0.0004142142424825579,0.0,4.905482769012451,0.0,9.999974061490788e-06,2
10029,graph,0.0,0.0,0.0762854740023613,0.0,0.0010115538025274873,9.999972241788991e-06,2
10030,graph,0.0,0.0,0.12143419682979584,0.0,0.0020968124736100435,9.99997036040285e-06,2
10031,graph,0.0,0.0,0.1445237398147583,0.0,0.0018255466129630804,9.999968417332413e-06,2
10032,node,0.0,0.0005259055178612471,0.0,9.222057342529297,0.0,9.99996641257773e-06,2
10033,graph,0.0,0.0,0.09258704632520676,0.0,0.0015491166850551963,9.999964346138849e-06,2
10034,graph,0.0,0.0,0.0830979198217392,0.0,0.0016970359720289707,9.99996221801582e-06,2
10035,graph,0.0,0.0,0.08957348018884659,0.0,0.0020311407279223204,9.999960028208694e-06,2
10036,node,0.0,0.00036317078047432005,0.0,0.1465132236480713,0.0,9.999957776717529e-06,2
10037,graph,0.0,0.0,0.09829925000667572,0.0,0.0017723810160532594,9.999955463542376e-06,2
10038,graph,0.0,0.0,0.09387386590242386,0.0,0.0011745180236175656,9.999953088683296e-06,2
10039,graph,0.0,0.0,0.11626648902893066,0.0,0.0016147729475051165,9.999950652140345e-06,2
10040,node,0.0,0.0005514678196050227,0.0,0.504666805267334,0.0,9.999948153913585e-06,2
10041,graph,0.0,0.0,0.08576931059360504,0.0,0.0012582466006278992,9.999945594003076e-06,2
10042,graph,0.0,0.0,0.05571790784597397,0.0,0.0012188070686534047,9.99994297240888e-06,2
10043,graph,0.0,0.0,0.10305577516555786,0.0,0.0012216129107400775,9.999940289131068e-06,2
10044,node,0.0,0.000455791741842404,0.0,1.0663042068481445,0.0,9.9999375441697e-06,2
10045,graph,0.0,0.0,0.10820382833480835,0.0,0.002076655626296997,9.999934737524847e-06,2
10046,graph,0.0,0.0,0.08430299162864685,0.0,0.0018092332175001502,9.999931869196574e-06,2
10047,graph,0.0,0.0,0.08978897333145142,0.0,0.001470366376452148,9.999928939184957e-06,2
10048,node,0.0,0.0004730198998004198,0.0,1.5121300220489502,0.0,9.999925947490066e-06,2
10049,graph,0.0,0.0,0.08784403651952744,0.0,0.0011327111860737205,9.999922894111974e-06,2
10050,graph,0.0,0.0,0.16172078251838684,0.0,0.001402034773491323,9.999919779050758e-06,2
10051,graph,0.0,0.0,0.08890430629253387,0.0,0.0011019801022484899,9.999916602306493e-06,2
10052,node,0.0,0.0004161439719609916,0.0,2.117572546005249,0.0,9.99991336387926e-06,2
10053,graph,0.0,0.0,0.0684192031621933,0.0,0.0020485713612288237,9.999910063769136e-06,2
10054,graph,0.0,0.0,0.11536572873592377,0.0,0.0016810385277494788,9.999906701976204e-06,2
10055,graph,0.0,0.0,0.10697092115879059,0.0,0.0014337218599393964,9.999903278500547e-06,2
10056,node,0.0,0.00039633846608921885,0.0,5.166830539703369,0.0,9.999899793342249e-06,2
