step,timestamp,phase,total_loss,node_loss,graph_loss,energy_loss,learning_rate,steps_per_sec,elapsed_time,weight_node,weight_graph,weight_energy
12436,1753225118.179759,node,1.6389342546463013,0.000347245077136904,0.0,1.6385869979858398,0.00016802573179171095,2.8948854518737743,3827.3431267738342,1.0,1.0,1.0
12437,1753225118.5699127,graph,0.07870513200759888,0.0,0.07870513200759888,0.0,0.00016802016869560052,2.5630927944669564,3827.7332804203033,1.0,1.0,1.0
12438,1753225118.936365,graph,0.08673179894685745,0.0,0.08673179894685745,0.0,0.0001680146051916228,2.7288687401269476,3828.0997326374054,1.0,1.0,1.0
12439,1753225119.2900672,graph,0.10337648540735245,0.0,0.10337648540735245,0.0,0.00016800904127981206,2.8272362970876994,3828.453434944153,1.0,1.0,1.0
12440,1753225119.6390796,node,24.305599212646484,0.00037061976036056876,0.0,24.30522918701172,0.0001680034769602026,2.865227917347513,3828.8024473190308,1.0,1.0,1.0
12441,1753225120.0231905,graph,0.06884389370679855,0.0,0.06884389370679855,0.0,0.0001679979122328288,2.6034146081071183,3829.1865582466125,1.0,1.0,1.0
12442,1753225120.3910315,graph,0.10253846645355225,0.0,0.10253846645355225,0.0,0.00016799234709772494,2.718565862758023,3829.554399251938,1.0,1.0,1.0
12443,1753225120.7474759,graph,0.06165985018014908,0.0,0.06165985018014908,0.0,0.00016798678155492537,2.8054869581735824,3829.9108436107635,1.0,1.0,1.0
12444,1753225121.0573921,node,0.13933777809143066,0.0003901987802237272,0.0,0.13894757628440857,0.00016798121560446445,3.2266780933360923,3830.220759868622,1.0,1.0,1.0
12445,1753225121.4183218,graph,0.0766976922750473,0.0,0.0766976922750473,0.0,0.00016797564924637645,2.7706224332809946,3830.581689596176,1.0,1.0,1.0
12446,1753225121.8233857,graph,0.07221626490354538,0.0,0.07221626490354538,0.0,0.00016797008248069573,2.4687464868234175,3830.986753463745,1.0,1.0,1.0
12447,1753225122.1998162,graph,0.07083394378423691,0.0,0.07083394378423691,0.0,0.00016796451530745664,2.656532798265082,3831.3631839752197,1.0,1.0,1.0
12448,1753225122.501476,node,0.6804801225662231,0.0004452810389921069,0.0,0.6800348162651062,0.00016795894772669354,3.3149923375008794,3831.6648437976837,1.0,1.0,1.0
12449,1753225122.8397624,graph,0.07588309049606323,0.0,0.07588309049606323,0.0,0.00016795337973844073,2.9560750904236874,3832.003130197525,1.0,1.0,1.0
12450,1753225123.2425716,graph,0.0959457978606224,0.0,0.0959457978606224,0.0,0.00016794781134273258,2.4825652972706784,3832.4059393405914,1.0,1.0,1.0
12451,1753225123.6366894,graph,0.07760988175868988,0.0,0.07760988175868988,0.0,0.00016794224253960342,2.537312241009044,3832.8000571727753,1.0,1.0,1.0
12452,1753225123.963718,node,0.18617701530456543,0.0005701257614418864,0.0,0.18560689687728882,0.00016793667332908765,3.0578373456337844,3833.12708568573,1.0,1.0,1.0
12453,1753225124.314923,graph,0.0877470150589943,0.0,0.0877470150589943,0.0,0.00016793110371121953,2.847338976457866,3833.47829079628,1.0,1.0,1.0
12454,1753225124.665047,graph,0.07831281423568726,0.0,0.07831281423568726,0.0,0.00016792553368603352,2.8561319309293807,3833.8284146785736,1.0,1.0,1.0
12455,1753225125.0244844,graph,0.06072031706571579,0.0,0.06072031706571579,0.0,0.00016791996325356392,2.7821251135918916,3834.1878521442413,1.0,1.0,1.0
12456,1753225125.359332,node,0.06136591359972954,0.0005466093425638974,0.0,0.06081930547952652,0.00016791439241384514,2.9864324402454194,3834.5226998329163,1.0,1.0,1.0
12457,1753225125.7476375,graph,0.058576952666044235,0.0,0.058576952666044235,0.0,0.0001679088211669115,2.575292370282273,3834.91100525856,1.0,1.0,1.0
12458,1753225126.1180425,graph,0.053944338113069534,0.0,0.053944338113069534,0.0,0.00016790324951279734,2.69974787444057,3835.281410217285,1.0,1.0,1.0
12459,1753225126.4596894,graph,0.08247679471969604,0.0,0.08247679471969604,0.0,0.00016789767745153708,2.926998522649795,3835.623057126999,1.0,1.0,1.0
12460,1753225126.7482417,node,0.1260087639093399,0.00046299543464556336,0.0,0.12554576992988586,0.0001678921049831651,3.4655764470253065,3835.9116094112396,1.0,1.0,1.0
12461,1753225127.1068754,graph,0.1221918910741806,0.0,0.1221918910741806,0.0,0.00016788653210771573,2.7883599396098573,3836.270243167877,1.0,1.0,1.0
12462,1753225127.4804854,graph,0.06293786317110062,0.0,0.06293786317110062,0.0,0.00016788095882522335,2.6765877447458064,3836.643853187561,1.0,1.0,1.0
12463,1753225127.8589175,graph,0.11206186562776566,0.0,0.11206186562776566,0.0,0.00016787538513572236,2.6424824178032695,3837.022285223007,1.0,1.0,1.0
12464,1753225128.1900735,node,0.48885855078697205,0.0004897633334621787,0.0,0.48836877942085266,0.00016786981103924714,3.0197247022791727,3837.3534412384033,1.0,1.0,1.0
12465,1753225128.533951,graph,0.07089830935001373,0.0,0.07089830935001373,0.0,0.00016786423653583206,2.908011844748105,3837.697318792343,1.0,1.0,1.0
12466,1753225128.8796346,graph,0.06909698247909546,0.0,0.06909698247909546,0.0,0.00016785866162551152,2.8928189629368055,3838.0430023670197,1.0,1.0,1.0
12467,1753225129.2710938,graph,0.07346661388874054,0.0,0.07346661388874054,0.0,0.00016785308630831993,2.5545444634535985,3838.434461593628,1.0,1.0,1.0
12468,1753225129.6172931,node,0.01753508485853672,0.0003908936632797122,0.0,0.01714419201016426,0.00016784751058429166,2.888509811888586,3838.780660867691,1.0,1.0,1.0
12469,1753225129.9769814,graph,0.06090489402413368,0.0,0.06090489402413368,0.0,0.00016784193445346107,2.780185093613992,3839.140349149704,1.0,1.0,1.0
12470,1753225130.3213046,graph,0.07179522514343262,0.0,0.07179522514343262,0.0,0.00016783635791586262,2.9042484538109785,3839.484672307968,1.0,1.0,1.0
12471,1753225130.6761682,graph,0.0744682103395462,0.0,0.0744682103395462,0.0,0.00016783078097153066,2.8179838028064923,3839.8395359516144,1.0,1.0,1.0
12472,1753225130.980597,node,0.02779010869562626,0.0005077737150713801,0.0,0.027282334864139557,0.00016782520362049964,3.2848401595467656,3840.143964767456,1.0,1.0,1.0
12473,1753225131.3537748,graph,0.062303073704242706,0.0,0.062303073704242706,0.0,0.00016781962586280387,2.679688044052565,3840.517142534256,1.0,1.0,1.0
12474,1753225131.7299166,graph,0.0665573701262474,0.0,0.0665573701262474,0.0,0.00016781404769847783,2.6585719419923137,3840.8932843208313,1.0,1.0,1.0
12475,1753225132.0866587,graph,0.07231317460536957,0.0,0.07231317460536957,0.0,0.00016780846912755595,2.803145122754021,3841.2500264644623,1.0,1.0,1.0
12476,1753225132.4318206,node,0.07550296932458878,0.00034240458626300097,0.0,0.07516056299209595,0.00016780289015007257,2.8971910197732424,3841.5951883792877,1.0,1.0,1.0
12477,1753225132.7700942,graph,0.058200396597385406,0.0,0.058200396597385406,0.0,0.00016779731076606215,2.9561875978804952,3841.9334619045258,1.0,1.0,1.0
12478,1753225133.149054,graph,0.08089793473482132,0.0,0.08089793473482132,0.0,0.00016779173097555911,2.6388016657093263,3842.312421798706,1.0,1.0,1.0
12479,1753225133.506494,graph,0.06820932775735855,0.0,0.06820932775735855,0.0,0.00016778615077859784,2.797672377222167,3842.669861793518,1.0,1.0,1.0
12480,1753225133.8792968,node,0.8005731105804443,0.0006306638824753463,0.0,0.7999424338340759,0.00016778057017521279,2.6823837590045843,3843.042664527893,1.0,1.0,1.0
12481,1753225134.232855,graph,0.0616074874997139,0.0,0.0616074874997139,0.0,0.00016777498916543837,2.8283878346328994,3843.3962228298187,1.0,1.0,1.0
12482,1753225134.581909,graph,0.07970274239778519,0.0,0.07970274239778519,0.0,0.00016776940774930902,2.8648873868028017,3843.7452766895294,1.0,1.0,1.0
12483,1753225134.9392333,graph,0.06423789262771606,0.0,0.06423789262771606,0.0,0.00016776382592685916,2.798577726297051,3844.1026010513306,1.0,1.0,1.0
12484,1753225135.2448487,node,0.035261187702417374,0.0005883869016543031,0.0,0.034672800451517105,0.0001677582436981232,3.272086150888876,3844.4082164764404,1.0,1.0,1.0
12485,1753225135.6088104,graph,0.074479840695858,0.0,0.074479840695858,0.0,0.00016775266106313562,2.7475418684812842,3844.772178173065,1.0,1.0,1.0
12486,1753225135.982103,graph,0.06188284233212471,0.0,0.06188284233212471,0.0,0.00016774707802193079,2.6788631049439133,3845.1454708576202,1.0,1.0,1.0
12487,1753225136.3270326,graph,0.06178243085741997,0.0,0.06178243085741997,0.0,0.00016774149457454322,2.8991435220865687,3845.490400314331,1.0,1.0,1.0
12488,1753225136.62815,node,0.102076955139637,0.0004676339158322662,0.0,0.10160931944847107,0.00016773591072100728,3.320963627236579,3845.7915177345276,1.0,1.0,1.0
12489,1753225137.0108533,graph,0.0667821615934372,0.0,0.0667821615934372,0.0,0.0001677303264613575,2.612990242802338,3846.1742210388184,1.0,1.0,1.0
12490,1753225137.3789976,graph,0.0786687359213829,0.0,0.0786687359213829,0.0,0.00016772474179562827,2.7163263733324525,3846.5423653125763,1.0,1.0,1.0
12491,1753225137.7392042,graph,0.0736873671412468,0.0,0.0736873671412468,0.0,0.00016771915672385404,2.776184525448499,3846.90257191658,1.0,1.0,1.0
12492,1753225138.0623662,node,0.19092907011508942,0.0004969247383996844,0.0,0.19043214619159698,0.00016771357124606927,3.094422475358555,3847.2257339954376,1.0,1.0,1.0
12493,1753225138.4090374,graph,0.07430022954940796,0.0,0.07430022954940796,0.0,0.00016770798536230842,2.8845784584235417,3847.572405099869,1.0,1.0,1.0
12494,1753225138.7702172,graph,0.06742912530899048,0.0,0.06742912530899048,0.0,0.00016770239907260595,2.7687038995364706,3847.9335849285126,1.0,1.0,1.0
12495,1753225139.1621907,graph,0.06637932360172272,0.0,0.06637932360172272,0.0,0.00016769681237699632,2.55119290340475,3848.325558423996,1.0,1.0,1.0
12496,1753225139.5101466,node,2.9328079223632812,0.0004655577358789742,0.0,2.932342290878296,0.00016769122527551399,2.8739270661962557,3848.67351436615,1.0,1.0,1.0
12497,1753225139.886347,graph,0.08097173273563385,0.0,0.08097173273563385,0.0,0.00016768563776819336,2.658157461282376,3849.0497148036957,1.0,1.0,1.0
12498,1753225140.2337909,graph,0.07678662985563278,0.0,0.07678662985563278,0.0,0.000167680049855069,2.8781631595741395,3849.3971586227417,1.0,1.0,1.0
12499,1753225140.5893,graph,0.06384541839361191,0.0,0.06384541839361191,0.0,0.0001676744615361753,2.812867971776787,3849.7526676654816,1.0,1.0,1.0
12500,1753225140.9048429,node,0.010859006084501743,0.0005003229016438127,0.0,0.010358682833611965,0.00016766887281154677,3.169140820093647,3850.0682106018066,1.0,1.0,1.0
12501,1753225141.2917407,graph,0.061820920556783676,0.0,0.061820920556783676,0.0,0.0001676632836812179,2.5846618769053107,3850.4551084041595,1.0,1.0,1.0
12502,1753225141.6836503,graph,0.07145176827907562,0.0,0.07145176827907562,0.0,0.00016765769414522314,2.5516088449362084,3850.8470180034637,1.0,1.0,1.0
12503,1753225142.0169728,graph,0.17234693467617035,0.0,0.17234693467617035,0.0,0.00016765210420359696,3.000097277934503,3851.180340528488,1.0,1.0,1.0
12504,1753225142.3075635,node,0.40591713786125183,0.00039867369923740625,0.0,0.40551847219467163,0.00016764651385637385,3.4412656113341855,3851.47093129158,1.0,1.0,1.0
12505,1753225142.6492093,graph,0.09090959280729294,0.0,0.09090959280729294,0.0,0.00016764092310358832,2.927008735727156,3851.812577009201,1.0,1.0,1.0
12506,1753225143.0193028,graph,0.07558052241802216,0.0,0.07558052241802216,0.0,0.00016763533194527483,2.7020192812531203,3852.1826705932617,1.0,1.0,1.0
12507,1753225143.3862066,graph,0.0736282467842102,0.0,0.0736282467842102,0.0,0.00016762974038146786,2.7255102001031903,3852.5495743751526,1.0,1.0,1.0
12508,1753225143.7794743,node,0.17078153789043427,0.0006387211033143103,0.0,0.17014281451702118,0.00016762414841220194,2.5427976264092287,3852.9428420066833,1.0,1.0,1.0
12509,1753225144.1175356,graph,0.07852260023355484,0.0,0.07852260023355484,0.0,0.00016761855603751155,2.9580431219550727,3853.280903339386,1.0,1.0,1.0
12510,1753225144.4583962,graph,0.05785521864891052,0.0,0.05785521864891052,0.0,0.00016761296325743116,2.933750584923965,3853.621763944626,1.0,1.0,1.0
12511,1753225144.812791,graph,0.08858993649482727,0.0,0.08858993649482727,0.0,0.00016760737007199527,2.821710933505557,3853.9761588573456,1.0,1.0,1.0
12512,1753225145.14488,node,0.028583375737071037,0.0006148949614726007,0.0,0.027968481183052063,0.00016760177648123843,3.011241440409166,3854.3082478046417,1.0,1.0,1.0
12513,1753225145.5257235,graph,0.08035264909267426,0.0,0.08035264909267426,0.0,0.00016759618248519509,2.6257511551779076,3854.689091205597,1.0,1.0,1.0
12514,1753225145.889857,graph,0.05869273096323013,0.0,0.05869273096323013,0.0,0.0001675905880838998,2.7462448118788414,3855.053224802017,1.0,1.0,1.0
12515,1753225146.241295,graph,0.0801282599568367,0.0,0.0801282599568367,0.0,0.00016758499327738702,2.8454517454773893,3855.404662847519,1.0,1.0,1.0
12516,1753225146.5302823,node,2.978083372116089,0.0005038542440161109,0.0,2.9775795936584473,0.0001675793980656913,3.4603613563237356,3855.693650007248,1.0,1.0,1.0
12517,1753225146.8952906,graph,0.10816290229558945,0.0,0.10816290229558945,0.0,0.00016757380244884716,2.7396633214801733,3856.058658361435,1.0,1.0,1.0
12518,1753225147.2823312,graph,0.11621027439832687,0.0,0.11621027439832687,0.0,0.00016756820642688908,2.583708171786276,3856.4456989765167,1.0,1.0,1.0
12519,1753225147.6687958,graph,0.06929435580968857,0.0,0.06929435580968857,0.0,0.0001675626099998516,2.587559147413554,3856.8321635723114,1.0,1.0,1.0
12520,1753225147.9087038,node,0.36050739884376526,0.00037846187478862703,0.0,0.3601289391517639,0.00016755701316776924,4.168264849485266,3857.0720715522766,1.0,1.0,1.0
12521,1753225148.2651687,graph,0.08464552462100983,0.0,0.08464552462100983,0.0,0.00016755141593067653,2.805325585470617,3857.4285364151,1.0,1.0,1.0
12522,1753225148.6008189,graph,0.07144951820373535,0.0,0.07144951820373535,0.0,0.000167545818288608,2.9792920822918285,3857.7641866207123,1.0,1.0,1.0
12523,1753225148.9659536,graph,0.05959362909197807,0.0,0.05959362909197807,0.0,0.0001675402202415981,2.7387152086274376,3858.129321336746,1.0,1.0,1.0
12524,1753225149.3306658,node,0.521362841129303,0.00040603263187222183,0.0,0.520956814289093,0.0001675346217896815,2.741887699269275,3858.494033575058,1.0,1.0,1.0
12525,1753225149.7096689,graph,0.18647007644176483,0.0,0.18647007644176483,0.0,0.00016752902293289265,2.6385012084390693,3858.873036623001,1.0,1.0,1.0
12526,1753225150.0458221,graph,0.06782601028680801,0.0,0.06782601028680801,0.0,0.0001675234236712661,2.9748334845229794,3859.209189891815,1.0,1.0,1.0
12527,1753225150.3988633,graph,0.09415440261363983,0.0,0.09415440261363983,0.0,0.00016751782400483637,2.832530818592049,3859.562231063843,1.0,1.0,1.0
12528,1753225150.7687716,node,0.30738502740859985,0.0005499924882315099,0.0,0.30683502554893494,0.00016751222393363805,2.7033724608574365,3859.9321393966675,1.0,1.0,1.0
12529,1753225151.1125798,graph,0.06590773910284042,0.0,0.06590773910284042,0.0,0.0001675066234577057,2.9085986757612154,3860.275947570801,1.0,1.0,1.0
12530,1753225151.5116258,graph,0.08560280501842499,0.0,0.08560280501842499,0.0,0.00016750102257707378,2.5059771048920965,3860.6749935150146,1.0,1.0,1.0
12531,1753225151.9123573,graph,0.04416016489267349,0.0,0.04416016489267349,0.0,0.0001674954212917769,2.495436074702967,3861.0757250785828,1.0,1.0,1.0
12532,1753225152.2471848,node,0.06649744510650635,0.0004738275893032551,0.0,0.06602361798286438,0.00016748981960184957,2.986613195401775,3861.4105525016785,1.0,1.0,1.0
12533,1753225152.6292233,graph,0.0633746013045311,0.0,0.0633746013045311,0.0,0.00016748421750732636,2.6175365985474164,3861.7925910949707,1.0,1.0,1.0
12534,1753225153.044558,graph,0.05893988534808159,0.0,0.05893988534808159,0.0,0.00016747861500824183,2.407696723381782,3862.207925796509,1.0,1.0,1.0
12535,1753225153.4984403,graph,0.06471522152423859,0.0,0.06471522152423859,0.0,0.00016747301210463054,2.2032147584728845,3862.661808013916,1.0,1.0,1.0
12536,1753225153.8894465,node,0.07286667078733444,0.0004734112008009106,0.0,0.0723932608962059,0.0001674674087965271,2.557503998478048,3863.052814245224,1.0,1.0,1.0
12537,1753225154.240331,graph,0.06535758823156357,0.0,0.06535758823156357,0.0,0.00016746180508396598,2.8499411571254236,3863.403698682785,1.0,1.0,1.0
12538,1753225154.5881438,graph,0.07634465396404266,0.0,0.07634465396404266,0.0,0.00016745620096698184,2.8751090769128473,3863.7515115737915,1.0,1.0,1.0
12539,1753225154.9483013,graph,0.07394901663064957,0.0,0.07394901663064957,0.0,0.0001674505964456092,2.7765631102667134,3864.111669063568,1.0,1.0,1.0
12540,1753225155.2520242,node,0.27593955397605896,0.0004244301817379892,0.0,0.2755151093006134,0.0001674449915198826,3.29247526897589,3864.415391921997,1.0,1.0,1.0
12541,1753225155.6346734,graph,0.08937028795480728,0.0,0.08937028795480728,0.0,0.00016743938618983667,2.613359818112374,3864.7980411052704,1.0,1.0,1.0
12542,1753225156.0185485,graph,0.07644394040107727,0.0,0.07644394040107727,0.0,0.00016743378045550598,2.605013760108913,3865.1819162368774,1.0,1.0,1.0
12543,1753225156.3657944,graph,0.08172673732042313,0.0,0.08172673732042313,0.0,0.00016742817431692508,2.8798033581538736,3865.529162168503,1.0,1.0,1.0
12544,1753225156.6598938,node,1.2237045764923096,0.0005118536646477878,0.0,1.2231926918029785,0.00016742256777412855,3.4002117479583185,3865.823261499405,1.0,1.0,1.0
12545,1753225157.0031683,graph,0.06175263226032257,0.0,0.06175263226032257,0.0,0.000167416960827151,2.9131197570770344,3866.166536092758,1.0,1.0,1.0
12546,1753225157.3690758,graph,0.06685672700405121,0.0,0.06685672700405121,0.0,0.00016741135347602705,2.7329316549457983,3866.532443523407,1.0,1.0,1.0
12547,1753225157.732937,graph,0.06701073050498962,0.0,0.06701073050498962,0.0,0.00016740574572079124,2.74829980113292,3866.89630484581,1.0,1.0,1.0
12548,1753225158.0779355,node,0.016370151191949844,0.0005413381149992347,0.0,0.015828812494874,0.00016740013756147816,2.8985645060081766,3867.24130320549,1.0,1.0,1.0
12549,1753225158.4317117,graph,0.07695458829402924,0.0,0.07695458829402924,0.0,0.0001673945289981224,2.8266456402117472,3867.595079421997,1.0,1.0,1.0
12550,1753225158.7827199,graph,0.054069794714450836,0.0,0.054069794714450836,0.0,0.00016738892003075859,2.848936480928656,3867.9460875988007,1.0,1.0,1.0
12551,1753225159.1596863,graph,0.06219698116183281,0.0,0.06219698116183281,0.0,0.00016738331065942126,2.652755782006588,3868.323054075241,1.0,1.0,1.0
12552,1753225159.5246303,node,0.013195161707699299,0.0004228382313158363,0.0,0.012772323563694954,0.00016737770088414507,2.7401465748037155,3868.6879980564117,1.0,1.0,1.0
12553,1753225159.9124959,graph,0.060419127345085144,0.0,0.060419127345085144,0.0,0.00016737209070496464,2.5782130356903568,3869.075863599777,1.0,1.0,1.0
12554,1753225160.2452693,graph,0.07030081003904343,0.0,0.07030081003904343,0.0,0.00016736648012191454,3.005047454671421,3869.408637046814,1.0,1.0,1.0
12555,1753225160.6016436,graph,0.05696967989206314,0.0,0.05696967989206314,0.0,0.00016736086913502935,2.8060387678943925,3869.7650113105774,1.0,1.0,1.0
12556,1753225160.9515338,node,0.018858078867197037,0.0004455493181012571,0.0,0.018412530422210693,0.0001673552577443438,2.85803920285974,3870.1149015426636,1.0,1.0,1.0
12557,1753225161.2982454,graph,0.0694548562169075,0.0,0.0694548562169075,0.0,0.00016734964594989236,2.88424124647404,3870.461613178253,1.0,1.0,1.0
12558,1753225161.6983871,graph,0.07225421816110611,0.0,0.07225421816110611,0.0,0.00016734403375170972,2.499114588671025,3870.8617548942566,1.0,1.0,1.0
12559,1753225162.0490084,graph,0.04948332905769348,0.0,0.04948332905769348,0.0,0.00016733842114983048,2.852080630377013,3871.2123761177063,1.0,1.0,1.0
12560,1753225162.33794,node,0.04355423152446747,0.0005238212761469185,0.0,0.04303041100502014,0.0001673328081442893,3.4610266638170692,3871.5013077259064,1.0,1.0,1.0
12561,1753225162.6855094,graph,0.11334351450204849,0.0,0.11334351450204849,0.0,0.00016732719473512076,2.8771227016926737,3871.8488771915436,1.0,1.0,1.0
12562,1753225163.0578876,graph,44.94801712036133,0.0,44.94801712036133,0.0,0.00016732158092235948,2.6854424864601145,3872.221255302429,1.0,1.0,1.0
12563,1753225163.4508984,graph,0.07603582739830017,0.0,0.07603582739830017,0.0,0.00016731596670604013,2.544458983733993,3872.6142661571503,1.0,1.0,1.0
12564,1753225163.773077,node,0.09929211437702179,0.0006016352563165128,0.0,0.09869047999382019,0.00016731035208619732,3.103868454061414,3872.936444759369,1.0,1.0,1.0
12565,1753225164.1392293,graph,0.0621938519179821,0.0,0.0621938519179821,0.0,0.0001673047370628657,2.731104070052886,3873.3025970458984,1.0,1.0,1.0
12566,1753225164.506235,graph,0.06571342796087265,0.0,0.06571342796087265,0.0,0.0001672991216360799,2.7247541630043663,3873.6696026325226,1.0,1.0,1.0
12567,1753225164.8565283,graph,0.10971149802207947,0.0,0.10971149802207947,0.0,0.0001672935058058745,2.8547497782862807,3874.019896030426,1.0,1.0,1.0
12568,1753225165.2244713,node,0.03728669881820679,0.0004980621160939336,0.0,0.036788634955883026,0.0001672878895722842,2.717811911758512,3874.387839078903,1.0,1.0,1.0
12569,1753225165.626841,graph,0.07421169430017471,0.0,0.07421169430017471,0.0,0.00016728227293534367,2.4852763677065477,3874.7902088165283,1.0,1.0,1.0
12570,1753225165.9847126,graph,0.04943273589015007,0.0,0.04943273589015007,0.0,0.00016727665589508749,2.7942988177388473,3875.1480803489685,1.0,1.0,1.0
12571,1753225166.3563006,graph,0.08845772594213486,0.0,0.08845772594213486,0.0,0.00016727103845155035,2.6911526268275767,3875.519668340683,1.0,1.0,1.0
12572,1753225166.660885,node,0.012969992123544216,0.0005133904633112252,0.0,0.012456601485610008,0.00016726542060476688,3.2831611246790655,3875.824252843857,1.0,1.0,1.0
12573,1753225167.0687408,graph,0.0654771700501442,0.0,0.0654771700501442,0.0,0.00016725980235477177,2.4518472575965804,3876.232108592987,1.0,1.0,1.0
12574,1753225167.4833775,graph,0.08222583681344986,0.0,0.08222583681344986,0.0,0.0001672541837015996,2.4117503645538645,3876.6467452049255,1.0,1.0,1.0
12575,1753225167.8709862,graph,0.0702853873372078,0.0,0.0702853873372078,0.0,0.00016724856464528509,2.579921008716598,3877.0343539714813,1.0,1.0,1.0
12576,1753225168.2358594,node,0.06354228407144547,0.0005568173946812749,0.0,0.06298546493053436,0.0001672429451858629,2.7406783504063346,3877.399227142334,1.0,1.0,1.0
12577,1753225168.6234145,graph,0.06458846479654312,0.0,0.06458846479654312,0.0,0.0001672373253233677,2.5802781133960497,3877.7867822647095,1.0,1.0,1.0
12578,1753225168.9940393,graph,0.05994956195354462,0.0,0.05994956195354462,0.0,0.00016723170505783414,2.698146622125386,3878.1574070453644,1.0,1.0,1.0
12579,1753225169.4143474,graph,0.06676509976387024,0.0,0.06676509976387024,0.0,0.00016722608438929688,2.3792069884848828,3878.5777151584625,1.0,1.0,1.0
12580,1753225169.747521,node,0.6299071907997131,0.00048693461576476693,0.0,0.629420280456543,0.00016722046331779062,3.0014390692635273,3878.910888671875,1.0,1.0,1.0
12581,1753225170.1130457,graph,0.09880366921424866,0.0,0.09880366921424866,0.0,0.00016721484184335,2.735792715778653,3879.2764134407043,1.0,1.0,1.0
12582,1753225170.4936225,graph,0.11487672477960587,0.0,0.11487672477960587,0.0,0.00016720921996600969,2.627590203319645,3879.656990289688,1.0,1.0,1.0
12583,1753225170.9089437,graph,0.07548787444829941,0.0,0.07548787444829941,0.0,0.00016720359768580443,2.4077755064199824,3880.072311401367,1.0,1.0,1.0
12584,1753225171.318486,node,0.6374568343162537,0.0006751217879354954,0.0,0.6367816925048828,0.00016719797500276882,2.441750085140693,3880.481853723526,1.0,1.0,1.0
12585,1753225171.6961784,graph,3.5057032108306885,0.0,3.5057032108306885,0.0,0.0001671923519169376,2.647656766343235,3880.85954618454,1.0,1.0,1.0
12586,1753225172.0417223,graph,0.07810132205486298,0.0,0.07810132205486298,0.0,0.00016718672842834541,2.893988612559304,3881.205090045929,1.0,1.0,1.0
12587,1753225172.4063475,graph,0.07568623870611191,0.0,0.07568623870611191,0.0,0.00016718110453702698,2.7425420881695413,3881.5697152614594,1.0,1.0,1.0
12588,1753225172.744467,node,0.015487611293792725,0.0005507376044988632,0.0,0.014936873689293861,0.00016717548024301697,2.95753418475563,3881.9078347682953,1.0,1.0,1.0
12589,1753225173.1227198,graph,0.11904675513505936,0.0,0.11904675513505936,0.0,0.0001671698555463501,2.6437349472772573,3882.28608751297,1.0,1.0,1.0
12590,1753225173.523286,graph,0.08997304737567902,0.0,0.08997304737567902,0.0,0.0001671642304470611,2.4964653826535015,3882.6866538524628,1.0,1.0,1.0
12591,1753225173.8896623,graph,0.08376616984605789,0.0,0.08376616984605789,0.0,0.0001671586049451846,2.729435222259749,3883.053030014038,1.0,1.0,1.0
12592,1753225174.1902342,node,1.7682605981826782,0.000604997097980231,0.0,1.767655611038208,0.00016715297904075532,3.326990774893114,3883.3536019325256,1.0,1.0,1.0
12593,1753225174.5779915,graph,0.0967629998922348,0.0,0.0967629998922348,0.0,0.000167147352733808,2.5789327410949032,3883.741359233856,1.0,1.0,1.0
12594,1753225174.9511108,graph,0.051338933408260345,0.0,0.051338933408260345,0.0,0.0001671417260243773,2.6801075543650508,3884.1144785881042,1.0,1.0,1.0
12595,1753225175.3156166,graph,0.06474018096923828,0.0,0.06474018096923828,0.0,0.00016713609891249792,2.7434408129519743,3884.4789843559265,1.0,1.0,1.0
12596,1753225175.6653628,node,0.14664685726165771,0.000497126136906445,0.0,0.14614972472190857,0.0001671304713982046,2.8592159744557044,3884.828730583191,1.0,1.0,1.0
12597,1753225176.0081186,graph,0.06976831704378128,0.0,0.06976831704378128,0.0,0.00016712484348153206,2.9175290862271166,3885.171486377716,1.0,1.0,1.0
12598,1753225176.336555,graph,0.0832701176404953,0.0,0.0832701176404953,0.0,0.000167119215162515,3.044729747191052,3885.4999227523804,1.0,1.0,1.0
12599,1753225176.6905022,graph,0.06184600666165352,0.0,0.06184600666165352,0.0,0.00016711358644118813,2.8252804530898676,3885.8538699150085,1.0,1.0,1.0
12600,1753225177.063086,node,0.16358408331871033,0.0005088649340905249,0.0,0.16307522356510162,0.0001671079573175862,2.6839594811643726,3886.226453781128,1.0,1.0,1.0
12601,1753225177.435549,graph,0.07862912863492966,0.0,0.07862912863492966,0.0,0.00016710232779174392,2.6848305267557833,3886.5989167690277,1.0,1.0,1.0
12602,1753225177.813197,graph,0.11955748498439789,0.0,0.11955748498439789,0.0,0.000167096697863696,2.647969342853716,3886.976564645767,1.0,1.0,1.0
12603,1753225178.1728706,graph,0.048533711582422256,0.0,0.048533711582422256,0.0,0.0001670910675334772,2.780297511369956,3887.336238384247,1.0,1.0,1.0
12604,1753225178.4581575,node,0.6734903454780579,0.0004499926290009171,0.0,0.6730403304100037,0.00016708543680112219,3.505243276671848,3887.621525287628,1.0,1.0,1.0
12605,1753225178.8108873,graph,0.06227384880185127,0.0,0.06227384880185127,0.0,0.00016707980566666578,2.8350312547314687,3887.9742550849915,1.0,1.0,1.0
12606,1753225179.198545,graph,0.07743622362613678,0.0,0.07743622362613678,0.0,0.00016707417413014267,2.579595732720606,3888.361912727356,1.0,1.0,1.0
12607,1753225179.5932348,graph,0.07540342956781387,0.0,0.07540342956781387,0.0,0.0001670685421915876,2.53363528565362,3888.756602525711,1.0,1.0,1.0
