step,task_type,total_loss,node_loss,graph_loss,energy_loss,physics_loss,lr,phase
8250,node,0.3163141906261444,0.00045425310963764787,0.0,0.31585994362831116,0.0,9.72665076813052e-06,3
8251,graph,0.1409614235162735,0.0,0.1403493881225586,0.0,0.0006120408652350307,9.726650680661446e-06,3
8252,graph,0.18911457061767578,0.0,0.1888478398323059,0.0,0.0002667325607035309,9.726650534879657e-06,3
8253,graph,0.15011835098266602,0.0,0.1495017260313034,0.0,0.0006166183156892657,9.72665033078516e-06,3
8254,node,4.537787437438965,0.00035833180299960077,0.0,4.537429332733154,0.0,9.726650068377956e-06,3
8255,graph,0.15347103774547577,0.0,0.15317872166633606,0.0,0.0002923125575762242,9.726649747658053e-06,3
8256,graph,0.1323033571243286,0.0,0.1318379044532776,0.0,0.0004654597432818264,9.726649368625459e-06,3
8257,graph,0.12016555666923523,0.0,0.119667649269104,0.0,0.000497903791256249,9.726648931280183e-06,3
8258,node,0.11044546216726303,0.0004165492719039321,0.0,0.11002891510725021,0.0,9.726648435622237e-06,3
8259,graph,0.16156403720378876,0.0,0.16090303659439087,0.0,0.000660995370708406,9.726647881651632e-06,3
8260,graph,0.14572304487228394,0.0,0.1449856460094452,0.0,0.0007373972912319005,9.726647269368384e-06,3
8261,graph,0.1954932063817978,0.0,0.1948748081922531,0.0,0.0006183969671837986,9.726646598772505e-06,3
8262,node,0.18461529910564423,0.0005451571196317673,0.0,0.1840701401233673,0.0,9.726645869864013e-06,3
8263,graph,0.1763022541999817,0.0,0.17573510110378265,0.0,0.0005671592080034316,9.726645082642925e-06,3
8264,graph,0.13888518512248993,0.0,0.13828004896640778,0.0,0.0006051298696547747,9.726644237109262e-06,3
8265,graph,0.16161468625068665,0.0,0.16091811656951904,0.0,0.0006965724169276655,9.726643333263043e-06,3
8266,node,0.3700227439403534,0.000594161101616919,0.0,0.3694285750389099,0.0,9.726642371104293e-06,3
8267,graph,0.16557814180850983,0.0,0.16520708799362183,0.0,0.0003710606542881578,9.726641350633034e-06,3
8268,graph,0.13530240952968597,0.0,0.1346762776374817,0.0,0.0006261246744543314,9.72664027184929e-06,3
8269,graph,0.1227085292339325,0.0,0.1222207099199295,0.0,0.00048781654913909733,9.726639134753092e-06,3
8270,node,1.6473547220230103,0.0004099905490875244,0.0,1.6469447612762451,0.0,9.726637939344462e-06,3
8271,graph,0.2545922100543976,0.0,0.2542145252227783,0.0,0.000377698743250221,9.726636685623434e-06,3
8272,graph,0.14409638941287994,0.0,0.14355194568634033,0.0,0.0005444437265396118,9.726635373590036e-06,3
8273,graph,0.1473960280418396,0.0,0.14686106145381927,0.0,0.0005349701386876404,9.726634003244303e-06,3
8274,node,100.00050354003906,0.0005040977266617119,0.0,100.0,0.0,9.726632574586267e-06,3
8275,graph,0.1724502146244049,0.0,0.1720922738313675,0.0,0.0003579474869184196,9.726631087615964e-06,3
8276,graph,0.1553095430135727,0.0,0.15477341413497925,0.0,0.0005361289950087667,9.726629542333431e-06,3
8277,graph,0.15745994448661804,0.0,0.15721744298934937,0.0,0.00024250708520412445,9.726627938738706e-06,3
8278,node,4.718954563140869,0.00039936951361596584,0.0,4.718554973602295,0.0,9.726626276831828e-06,3
8279,graph,0.1514885127544403,0.0,0.15082913637161255,0.0,0.0006593703874386847,9.72662455661284e-06,3
8280,graph,0.15490837395191193,0.0,0.15445640683174133,0.0,0.00045196915743872523,9.726622778081778e-06,3
8281,graph,0.14127303659915924,0.0,0.14088761806488037,0.0,0.00038542490801773965,9.726620941238692e-06,3
8282,node,10.444381713867188,0.0005317392060533166,0.0,10.443849563598633,0.0,9.726619046083627e-06,3
8283,graph,0.1336452066898346,0.0,0.13318215310573578,0.0,0.0004630565526895225,9.726617092616628e-06,3
8284,graph,0.15405914187431335,0.0,0.15375813841819763,0.0,0.0003010047657880932,9.726615080837745e-06,3
8285,graph,0.16351599991321564,0.0,0.1628638356924057,0.0,0.0006521602044813335,9.726613010747027e-06,3
8286,node,0.15425892174243927,0.00033668536343611777,0.0,0.15392223000526428,0.0,9.726610882344524e-06,3
8287,graph,0.1478756070137024,0.0,0.1470152884721756,0.0,0.0008603240130469203,9.726608695630288e-06,3
8288,graph,0.1441337764263153,0.0,0.14310753345489502,0.0,0.0010262387804687023,9.726606450604376e-06,3
8289,graph,0.16068114340305328,0.0,0.16027812659740448,0.0,0.0004030137788504362,9.72660414726684e-06,3
8290,node,0.3963000476360321,0.000555163249373436,0.0,0.3957448899745941,0.0,9.726601785617738e-06,3
8291,graph,0.1717614084482193,0.0,0.17125141620635986,0.0,0.0005099927657283843,9.72659936565713e-06,3
8292,graph,0.21674947440624237,0.0,0.21619589626789093,0.0,0.0005535729578696191,9.726596887385073e-06,3
8293,graph,0.15625233948230743,0.0,0.1558714061975479,0.0,0.0003809336631093174,9.72659435080163e-06,3
8294,node,1.0588278770446777,0.0004376033612061292,0.0,1.0583902597427368,0.0,9.726591755906864e-06,3
8295,graph,0.15211959183216095,0.0,0.15176346898078918,0.0,0.0003561218618415296,9.726589102700837e-06,3
8296,graph,0.14256452023983002,0.0,0.142009899020195,0.0,0.0005546258180402219,9.726586391183614e-06,3
8297,graph,0.2749192714691162,0.0,0.2744690179824829,0.0,0.0004502464726101607,9.726583621355265e-06,3
8298,node,2.077270030975342,0.00047065457329154015,0.0,2.0767993927001953,0.0,9.726580793215856e-06,3
8299,graph,0.14168959856033325,0.0,0.141006201505661,0.0,0.0006834013038314879,9.726577906765458e-06,3
8300,graph,0.11386919766664505,0.0,0.11230390518903732,0.0,0.0015652927104383707,9.726574962004141e-06,3
8301,graph,0.1281031370162964,0.0,0.12754452228546143,0.0,0.0005586161278188229,9.72657195893198e-06,3
8302,node,3.164600372314453,0.00040253117913380265,0.0,3.1641979217529297,0.0,9.726568897549045e-06,3
8303,graph,0.14353470504283905,0.0,0.1431005746126175,0.0,0.00043413712410256267,9.726565777855416e-06,3
